"env_step","pdqn_SpaceInvaders-MinAtar - _step","pdqn_SpaceInvaders-MinAtar - _step__MIN","pdqn_SpaceInvaders-MinAtar - _step__MAX","pdqn_SpaceInvaders-MinAtar - model_loss","pdqn_SpaceInvaders-MinAtar - model_loss__MIN","pdqn_SpaceInvaders-MinAtar - model_loss__MAX"
"28647424","6994","6994","6994","0.028262440860271455","0.02457183226943016","0.03185185790061951"
"28651520","6995","6995","6995","0.02879119701683521","0.025147074833512306","0.033226378262043"
"28655616","6996","6996","6996","0.02969588916748762","0.026697054505348206","0.03205689787864685"
"28659712","6997","6997","6997","0.0284332312643528","0.02537790685892105","0.03178766742348671"
"28663808","6998","6998","6998","0.02833693251013756","0.025627663359045982","0.03099949285387993"
"28667904","6999","6999","6999","0.029700580798089505","0.0261952243745327","0.03231389820575714"
"28672000","7000","7000","7000","0.02733404915779829","0.02366458810865879","0.030255606397986412"
"28676096","7001","7001","7001","0.02907229382544756","0.02429811656475067","0.03395494073629379"
"28680192","7002","7002","7002","0.028875375911593438","0.025754336267709732","0.032370131462812424"
"28684288","7003","7003","7003","0.02909613624215126","0.026288431137800217","0.03395325690507889"
"28688384","7004","7004","7004","0.02865750566124916","0.026554066687822342","0.03301642835140228"
"28692480","7005","7005","7005","0.029888020642101765","0.027563927695155144","0.03332795575261116"
"28696576","7006","7006","7006","0.02909055519849062","0.02679089643061161","0.03282136097550392"
"28700672","7007","7007","7007","0.028766566328704356","0.025097301229834557","0.032512929290533066"
"28704768","7008","7008","7008","0.029445012286305427","0.023584937676787376","0.032647911459207535"
"28708864","7009","7009","7009","0.02978328838944435","0.027885356917977333","0.03286946192383766"
"28712960","7010","7010","7010","0.02971967626363039","0.02819027192890644","0.032789718359708786"
"28717056","7011","7011","7011","0.02886487990617752","0.024762513116002083","0.03176969289779663"
"28721152","7012","7012","7012","0.028884694911539555","0.026587694883346558","0.03292402625083923"
"28725248","7013","7013","7013","0.028048285841941835","0.025814801454544067","0.030519017949700356"
"28729344","7014","7014","7014","0.028030966222286225","0.02475198358297348","0.03262181207537651"
"28733440","7015","7015","7015","0.02931852452456951","0.02644568495452404","0.031545575708150864"
"28737536","7016","7016","7016","0.0286630367860198","0.026710549369454384","0.03254859149456024"
"28741632","7017","7017","7017","0.02981049120426178","0.027956539765000343","0.03293641284108162"
"28745728","7018","7018","7018","0.02943009454756975","0.0268816240131855","0.03272618353366852"
"28749824","7019","7019","7019","0.02955129761248827","0.02626148797571659","0.033143989741802216"
"28753920","7020","7020","7020","0.028887759521603586","0.02631930075585842","0.03158075362443924"
"28758016","7021","7021","7021","0.028424829058349133","0.02494526468217373","0.03174944594502449"
"28762112","7022","7022","7022","0.02943594790995121","0.02583535946905613","0.03396951034665108"
"28766208","7023","7023","7023","0.029009897261857986","0.025889098644256592","0.03194798156619072"
"28770304","7024","7024","7024","0.028108566254377364","0.02580169029533863","0.03248995169997215"
"28774400","7025","7025","7025","0.028879230096936225","0.026647519320249557","0.03225742653012276"
"28778496","7026","7026","7026","0.029209648817777635","0.026049338281154633","0.03237145021557808"
"28782592","7027","7027","7027","0.028930803574621678","0.02616240084171295","0.03282324969768524"
"28786688","7028","7028","7028","0.028583888337016104","0.024682853370904922","0.030757158994674683"
"28790784","7029","7029","7029","0.028578844852745533","0.026727760210633278","0.03159332647919655"
"28794880","7030","7030","7030","0.029016167484223844","0.027095399796962738","0.0321233868598938"
"28798976","7031","7031","7031","0.029588388837873937","0.027553854510188103","0.034015946090221405"
"28803072","7032","7032","7032","0.029689418338239192","0.027334053069353104","0.033621884882450104"
"28807168","7033","7033","7033","0.028153164125978947","0.0264416616410017","0.03395317494869232"
"28811264","7034","7034","7034","0.028567806631326676","0.02608771063387394","0.030291002243757248"
"28815360","7035","7035","7035","0.027885810099542142","0.025018099695444107","0.03197712451219559"
"28819456","7036","7036","7036","0.0288929907605052","0.026274457573890686","0.0329255536198616"
"28823552","7037","7037","7037","0.02981633860617876","0.02639901638031006","0.03599480167031288"
"28827648","7038","7038","7038","0.028019943833351137","0.02375962771475315","0.032326553016901016"
"28831744","7039","7039","7039","0.029415588825941086","0.027056990191340446","0.03266221657395363"
"28835840","7040","7040","7040","0.029320478811860083","0.02668227069079876","0.033662550151348114"
"28839936","7041","7041","7041","0.02983670774847269","0.026370443403720856","0.033164020627737045"
"28844032","7042","7042","7042","0.028975153900682928","0.024595586583018303","0.033939704298973083"
"28848128","7043","7043","7043","0.029653685912489892","0.02569666877388954","0.03689749166369438"
"28852224","7044","7044","7044","0.0281585281714797","0.026049399748444557","0.032020289450883865"
"28856320","7045","7045","7045","0.030801152251660822","0.02738947793841362","0.03410828113555908"
"28860416","7046","7046","7046","0.029789093509316446","0.027372464537620544","0.03239523246884346"
"28864512","7047","7047","7047","0.028723175823688506","0.025456396862864494","0.030537385493516922"
"28868608","7048","7048","7048","0.029349738731980324","0.024766894057393074","0.03192414343357086"
"28872704","7049","7049","7049","0.029511883854866028","0.027298549190163612","0.03296942263841629"
"28876800","7050","7050","7050","0.0299896027892828","0.02777971886098385","0.03229903429746628"
"28880896","7051","7051","7051","0.02881567142903805","0.026511136442422867","0.0323452353477478"
"28884992","7052","7052","7052","0.028586922213435173","0.02475626766681671","0.034640200436115265"
"28889088","7053","7053","7053","0.029308588430285453","0.026077648624777794","0.03251298889517784"
"28893184","7054","7054","7054","0.029680572636425494","0.026910999789834023","0.033026374876499176"
"28897280","7055","7055","7055","0.02883165664970875","0.02619733288884163","0.03141840547323227"
"28901376","7056","7056","7056","0.027329131588339807","0.02363763377070427","0.03297194465994835"
"28905472","7057","7057","7057","0.029063967987895012","0.024706630036234856","0.033190783113241196"
"28909568","7058","7058","7058","0.02904696241021156","0.02644219435751438","0.030920660123229027"
"28913664","7059","7059","7059","0.028496297262609004","0.025434479117393494","0.030853111296892166"
"28917760","7060","7060","7060","0.029154770262539386","0.025449614971876144","0.03209157660603523"
"28921856","7061","7061","7061","0.03013098258525133","0.02579392120242119","0.03376903012394905"
"28925952","7062","7062","7062","0.029207188077270983","0.027372756972908974","0.03226804360747337"
"28930048","7063","7063","7063","0.029550562612712383","0.02515064738690853","0.0335419662296772"
"28934144","7064","7064","7064","0.02847924828529358","0.026202743873000145","0.03205270692706108"
"28938240","7065","7065","7065","0.02857311610132456","0.022599119693040848","0.03216657042503357"
"28942336","7066","7066","7066","0.029032526165246965","0.025495070964097977","0.03173413872718811"
"28946432","7067","7067","7067","0.028891903162002564","0.02574385516345501","0.0334213487803936"
"28950528","7068","7068","7068","0.029072072915732862","0.024706406518816948","0.032189927995204926"
"28954624","7069","7069","7069","0.027911713160574437","0.0252882931381464","0.03123209998011589"
"28958720","7070","7070","7070","0.029177173413336276","0.025030238553881645","0.03165777027606964"
"28962816","7071","7071","7071","0.02896773871034384","0.024531567469239235","0.03287569433450699"
"28966912","7072","7072","7072","0.028891048207879067","0.025633085519075394","0.032158128917217255"
"28971008","7073","7073","7073","0.029682564549148083","0.02796735055744648","0.03398669511079788"
"28975104","7074","7074","7074","0.029261953569948672","0.0258638933300972","0.03353811427950859"
"28979200","7075","7075","7075","0.02967585511505604","0.024553079158067703","0.0337829664349556"
"28983296","7076","7076","7076","0.029371924139559268","0.02600412257015705","0.032213110476732254"
"28987392","7077","7077","7077","0.029320118203759193","0.0264162328094244","0.033770136535167694"
"28991488","7078","7078","7078","0.029285661689937115","0.025484368205070496","0.03357159346342087"
"28995584","7079","7079","7079","0.03001629114151001","0.024908168241381645","0.03580590337514877"
"28999680","7080","7080","7080","0.029670924320816992","0.02712997980415821","0.03233303502202034"
"29003776","7081","7081","7081","0.03009227365255356","0.027418246492743492","0.03484253212809563"
"29007872","7082","7082","7082","0.02919659875333309","0.026561351493000984","0.03202066570520401"
"29011968","7083","7083","7083","0.028545998223125934","0.02669685147702694","0.03043713979423046"
"29016064","7084","7084","7084","0.02894657403230667","0.024748170748353004","0.03394455090165138"
"29020160","7085","7085","7085","0.02897735293954611","0.02478078566491604","0.0360419861972332"
"29024256","7086","7086","7086","0.028628731705248357","0.02386273443698883","0.033221933990716934"
"29028352","7087","7087","7087","0.02984122708439827","0.025607088580727577","0.03275534510612488"
"29032448","7088","7088","7088","0.029144281335175038","0.02526373602449894","0.031091362237930298"
"29036544","7089","7089","7089","0.029844126477837563","0.02727431245148182","0.035692982375621796"
"29040640","7090","7090","7090","0.029891796968877317","0.025918003171682358","0.03542003035545349"
"29044736","7091","7091","7091","0.029734212346374987","0.027268892154097557","0.03326515480875969"
"29048832","7092","7092","7092","0.02886801362037659","0.026665296405553818","0.03286829590797424"
"29052928","7093","7093","7093","0.028538544476032258","0.024691114202141762","0.030986331403255463"
"29057024","7094","7094","7094","0.029103117436170577","0.02434702403843403","0.03352579101920128"
"29061120","7095","7095","7095","0.02803649231791496","0.026702934876084328","0.03155414015054703"
"29065216","7096","7096","7096","0.02927351612597704","0.024334637448191643","0.031966645270586014"
"29069312","7097","7097","7097","0.02918885722756386","0.025821080431342125","0.03302626684308052"
"29073408","7098","7098","7098","0.02961353324353695","0.026987392455339432","0.031885355710983276"
"29077504","7099","7099","7099","0.029613764584064485","0.026575496420264244","0.03270498663187027"
"29081600","7100","7100","7100","0.03008002005517483","0.026296883821487427","0.036074548959732056"
"29085696","7101","7101","7101","0.02868265751749277","0.025906354188919067","0.033375632017850876"
"29089792","7102","7102","7102","0.02914034966379404","0.0264646764844656","0.031082801520824432"
"29093888","7103","7103","7103","0.028192615136504173","0.024640103802084923","0.03225071728229523"
"29097984","7104","7104","7104","0.029198138043284416","0.027425451204180717","0.03167755901813507"
"29102080","7105","7105","7105","0.029420690052211283","0.026860283687710762","0.03194999322295189"
"29106176","7106","7106","7106","0.0292285630479455","0.026021914556622505","0.032512109726667404"
"29110272","7107","7107","7107","0.030079976841807365","0.027776099741458893","0.03211690112948418"
"29114368","7108","7108","7108","0.02999916672706604","0.025481412187218666","0.033369965851306915"
"29118464","7109","7109","7109","0.029339728131890296","0.024703364819288254","0.03138456121087074"
"29122560","7110","7110","7110","0.029824286885559558","0.0258037056773901","0.03477581962943077"
"29126656","7111","7111","7111","0.03028373569250107","0.027407165616750717","0.03294849023222923"
"29130752","7112","7112","7112","0.028949222527444363","0.02519005909562111","0.032830607146024704"
"29134848","7113","7113","7113","0.0288820531219244","0.02500423975288868","0.03348524868488312"
"29138944","7114","7114","7114","0.029856051877141","0.027373533695936203","0.033148810267448425"
"29143040","7115","7115","7115","0.028306825645267965","0.025355497375130653","0.0319938138127327"
"29147136","7116","7116","7116","0.028675132617354392","0.02505779266357422","0.030899042263627052"
"29151232","7117","7117","7117","0.02989882081747055","0.02625228837132454","0.03316269814968109"
